0
0.0
2.0
6.0
1.0
3.0
11.0
11.0
2.0
0.6800000000000006
-0.10000000000000009
5.0
8.0
8.0
1.0
-2.0
1.0
0.0
1.0
1.5
1.0
7.0
4.0
12.0
0.0
1.0
1.0
1.0
4.0
2.0
13.0
7.0
6.0
1.0
12.0
3.0
0.0
0.19999999999999996
0.0
0.0
-2.0
10.0
-1.0
8.5
3.0
1.0
2.0
0.0
4.5
2.0
-1.0
14.0
3.0
7.0
3.0
17.5
-3.0
-4.2
4.0
-2.0
16.0
6.0
0.0
9.0
0.0
7.0
0
0.0
1.0
-1.0
8.5
3.0
1.0
8.0
14.0
2.0
1.0
4.0
3.0
0.0
3.0
3.0
3.0
0.0
8.0
8.0
1.0
1.0
3.0
0
2.0
1.0
0.0
3.0
3.0
-1.0
3.0
4.0
7.0
4.2
-2.0
-1.0
3.0
8.0
-1.0
2.0
7.0
0.0
0
1.0
0.0
2.0
-1.0
0.0
-4.0
2.0
-2.0
-1.0
2.4000000000000004
-4.0
6.0
5.0
-1.0
4.0
2.2
0
3.0
7.0
9.0
1.0
-1.0
5.0
0.0
1.0
8.0
1.0
2.0
1.0
4.0
3.0
2.0
0.0
1.0
1.0
0
1.0
2.0
-1.0
3.0
3.0
2.0
0.0
6.88
1.0
0.0
2.0
2.0
0.0
3.0
6.0
7.0
6.0
14.0
4.0
7.0
2.0
0.0
8.0
19.0
2.0
7.0
-1.0
1.0
3.0
0.0
0.0
5.0
7.0
2.0
0.0
0.0
6.0
3.0
23.0
-1.0
6.0
6.0
5.375
8.0
-1.0
9.0
4.0
0
0
-2.0
0.0
1.0
16.0
-1.0
4.0
3.0
-6.4399999999999995
4.5
1.0
1.5999999999999999
1.0
5.0
-1.0
5.0
2.0
4.0
-1.0
7.0
2.0
0.0
0
0.0
-0.10000000000000009
2.0
10.0
-3.0
2.0
4.0
1.0
1.0
0.0
1.0
-1.0
5.0
0
4.0
2.0
0
1.5
5.0
2.0
4.0
3.1
4.0
1.2
6.4399999999999995
6.0
3.0
6.760000000000002
-1.0
1.0
8.0
1.0
7.0
0
0.0
0
1.0
0
5.0
2.0
2.0
-2.0
-2.0
5.0
3.0
4.5
7.0
1.0
7.0
0
6.0
0.0
-1.0
5.0
0.0
7.0
4.0
1.0
2.0
5.0
2.0
4.0
0.0
